city,state_id,state_name,lat,lng,zips
Buffalo,SC,South Carolina,34.7244,-81.6844,29321
Cayuga,IN,Indiana,39.9474,-87.4644,47928
Dixon,MO,Missouri,37.9953,-92.0956,65459
Plummer,ID,Idaho,47.3301,-116.8849,83851
Urbancrest,OH,Ohio,39.9017,-83.0859,43123
Elm City,NC,North Carolina,35.8044,-77.8561,27822
Benns Church,VA,Virginia,36.9370,-76.5842,23314 23430
Fort Thompson,SD,South Dakota,44.0527,-99.4079,57339
Riddle,OR,Oregon,42.9542,-123.3644,97469
Clear Lake,WA,Washington,46.9310,-122.2841,98328
Brookside,AL,Alabama,33.6372,-86.9002,35214 35117 35073 35036
Toppers,OK,Oklahoma,35.9656,-95.3201,74467
Poseyville,IN,Indiana,38.1697,-87.7834,47633
Hagaman,NY,New York,42.9728,-74.1545,12010 12086
Leland,IL,Illinois,41.6160,-88.7982,60531
Newark,IL,Illinois,41.5368,-88.5803,60541
Ellerbe,NC,North Carolina,35.0718,-79.7595,28338
Ten Mile Creek,MD,Maryland,39.2267,-77.3101,20841 20871
Washington,WV,West Virginia,39.2422,-81.6679,26181
West Pelzer,SC,South Carolina,34.6450,-82.4738,29669
Homeland,GA,Georgia,30.8603,-82.0214,31537
Dunlap,OH,Ohio,39.2909,-84.6301,45252 45251
Wooster,AR,Arkansas,35.1998,-92.4503,72058
Matamoras,OH,Ohio,39.5204,-81.0684,45767
Central City,IL,Illinois,38.5484,-89.1284,62801
Lexington,MS,Mississippi,33.1163,-90.0498,39095
Fort Calhoun,NE,Nebraska,41.4563,-96.0264,68023
Dover Plains,NY,New York,41.7395,-73.5733,12522
Edgard,LA,Louisiana,30.0362,-90.5460,70049
Panacea,FL,Florida,30.0282,-84.3936,32346
North Hornell,NY,New York,42.3453,-77.6605,14843
Kootenai,ID,Idaho,48.3118,-116.5172,83864 83840
Fair Haven,NY,New York,43.3263,-76.7044,13156 13064
Mapleton,ND,North Dakota,46.8915,-97.0533,58059
Donald,OR,Oregon,45.2227,-122.8389,97020 97002
Buffalo,WV,West Virginia,38.6108,-81.9817,25033
Shongopovi,AZ,Arizona,35.8195,-110.5331,86043
Cottonwood,MN,Minnesota,44.6105,-95.6721,56229
Richton,MS,Mississippi,31.3495,-88.9407,39476
Baltic,CT,Connecticut,41.6139,-72.0865,6330
Oran,MO,Missouri,37.0855,-89.6534,63771
Brush Fork,WV,West Virginia,37.2805,-81.2450,24701
Memphis,MI,Michigan,42.8956,-82.7689,48041
Edmund,SC,South Carolina,33.8629,-81.1996,29073
Ladoga,IN,Indiana,39.9167,-86.7989,47954
George,IA,Iowa,43.3420,-96.0034,51237
Fort Lawn,SC,South Carolina,34.7003,-80.8991,29714
Milesburg,PA,Pennsylvania,40.9426,-77.7920,16853 16823
Fletcher,OK,Oklahoma,34.8237,-98.2341,73541
Buttonwillow,CA,California,35.4092,-119.4406,93206
Iola,WI,Wisconsin,44.5091,-89.1249,54945
Due West,SC,South Carolina,34.3335,-82.3885,29639
West Park,CA,California,36.7055,-119.8516,93706 93773
Wayland,IA,Iowa,41.1484,-91.6575,52654
Petersburg,MI,Michigan,41.8993,-83.7136,49270
Baxter Estates,NY,New York,40.8338,-73.6948,11050
Milledgeville,IL,Illinois,41.9636,-89.7747,61051
Cacao,PR,Puerto Rico,18.4525,-66.9559,678
Whitley City,KY,Kentucky,36.7238,-84.4731,42653
Lake Camelot,WI,Wisconsin,44.2147,-89.7624,54457
West Yellowstone,MT,Montana,44.6627,-111.1057,59758
Fifth Ward,LA,Louisiana,31.1207,-92.1584,71351
Onsted,MI,Michigan,42.0061,-84.1893,49265
Flagtown,NJ,New Jersey,40.5232,-74.6909,08821 08844
Simpson,PA,Pennsylvania,41.5945,-75.4813,18407
Las Ochenta,PR,Puerto Rico,17.9847,-66.3174,751
North Bonneville,WA,Washington,45.6425,-121.9688,98648 98639
Kincaid,IL,Illinois,39.5868,-89.4166,62540
Robert Lee,TX,Texas,31.8955,-100.4857,76945
West Easton,PA,Pennsylvania,40.6781,-75.2357,18042
Goreville,IL,Illinois,37.5611,-88.9557,62972 62939
Athens,WV,West Virginia,37.4231,-81.0151,24712
Verona,KY,Kentucky,38.8122,-84.6649,41092 41030
Del Rio,CA,California,37.7432,-121.0084,95356
Brilliant,AL,Alabama,34.0256,-87.7691,35594 35548
Newport,DE,Delaware,39.7135,-75.6046,19804
Dorothy,NJ,New Jersey,39.4054,-74.8333,8317
Monroeville,IN,Indiana,40.9735,-84.8675,46773
Sunflower,MS,Mississippi,33.5444,-90.5373,38778
Cottageville,SC,South Carolina,32.9362,-80.4803,29435
Mound City,MO,Missouri,40.1365,-95.2337,64470
Moose Wilson Road,WY,Wyoming,43.5315,-110.8340,83014
Cross Plains,TX,Texas,32.1271,-99.1658,76443
Lake Lorelei,OH,Ohio,39.1875,-83.9715,45118
Glasgow,MO,Missouri,39.2278,-92.8393,65254
Lyndonville,VT,Vermont,44.5351,-72.0017,05851 05849
Trezevant,TN,Tennessee,36.0110,-88.6206,38258
Balfour,NC,North Carolina,35.3494,-82.4825,28792 28791
Seaman,OH,Ohio,38.9370,-83.5753,45679
Arlington,GA,Georgia,31.4383,-84.7253,39813
Kibler,AR,Arkansas,35.4268,-94.2358,72956 72921
Crandon Lakes,NJ,New Jersey,41.1234,-74.8403,7860
Black Hammock,FL,Florida,28.7107,-81.1801,32765
Lakeview,OH,Ohio,40.4875,-83.9266,43331
Hiawassee,GA,Georgia,34.9495,-83.7531,30546
Chapman,KS,Kansas,38.9746,-97.0236,67431
Forreston,IL,Illinois,42.1273,-89.5784,61030
Albany,LA,Louisiana,30.4993,-90.5839,70711
Wolcottville,IN,Indiana,41.5255,-85.3665,46795
New Sarpy,LA,Louisiana,29.9809,-90.3832,70047
Boise City,OK,Oklahoma,36.7313,-102.5095,73933
Beloit,OH,Ohio,40.9196,-80.9964,44609
Highlands,NC,North Carolina,35.0538,-83.1976,28741
La Vernia,TX,Texas,29.3542,-98.1219,78121
Bowmanstown,PA,Pennsylvania,40.8019,-75.6611,18030 18071
St. Ansgar,IA,Iowa,43.3799,-92.9178,50472 50481
Prosperity,SC,South Carolina,34.2121,-81.5329,29127
Great Neck Gardens,NY,New York,40.7970,-73.7225,11021 11023
Marlinton,WV,West Virginia,38.2245,-80.0905,24954
Fellsburg,PA,Pennsylvania,40.1842,-79.8269,15012
Oskaloosa,KS,Kansas,39.2158,-95.3145,66066
Wiggins,CO,Colorado,40.2286,-104.0724,80654
Newberry,MI,Michigan,46.3538,-85.5098,49868
Alakanuk,AK,Alaska,62.6902,-164.6305,99554
Palmarejo,PR,Puerto Rico,18.0409,-67.0766,667
Maud,TX,Texas,33.3299,-94.3461,75567
Casa Blanca,AZ,Arizona,33.1154,-111.9081,85138 85121
Clarence,IA,Iowa,41.8858,-91.0581,52216
Wanatah,IN,Indiana,41.4305,-86.8926,46390
Five Points,NC,North Carolina,35.0154,-79.3513,28376
Douglas,MI,Michigan,42.6411,-86.2083,49406 49408
East Barre,VT,Vermont,44.1500,-72.4498,05649 05641
Felton,DE,Delaware,39.0127,-75.5765,19943
North Utica,IL,Illinois,41.3536,-89.0109,61373
Fivepointville,PA,Pennsylvania,40.1828,-76.0554,17519 17517
Monticello,WI,Wisconsin,42.7456,-89.5899,53570
Owensville,IN,Indiana,38.2718,-87.6919,47665
Ashley,IN,Indiana,41.5215,-85.0614,46705
Clay City,IN,Indiana,39.2772,-87.1128,47841
Sterling City,TX,Texas,31.8392,-100.9860,76951
Verdi,NV,Nevada,39.5142,-119.9772,89523 89439
Dunnavant,AL,Alabama,33.4977,-86.5421,35094
Harper,KS,Kansas,37.2851,-98.0276,67058
Siletz,OR,Oregon,44.7219,-123.9187,97380
Dixon,KY,Kentucky,37.5134,-87.6959,42409
La Croft,OH,Ohio,40.6469,-80.5998,43920
Fredericksburg,IA,Iowa,42.9648,-92.1965,50630
Poca,WV,West Virginia,38.4748,-81.8119,25159
Wurtland,KY,Kentucky,38.5495,-82.7788,41144
Skyline-Ganipa,NM,New Mexico,35.0361,-107.6162,87034
Bradford,TN,Tennessee,36.0737,-88.8163,38316
Santa Susana,CA,California,34.2586,-118.6642,93063
Topeka,IN,Indiana,41.5394,-85.5475,46571
Kissee Mills,MO,Missouri,36.6694,-93.0472,65653 65680
Lakeshore Gardens-Hidden Acres,TX,Texas,28.1235,-97.8653,78368
Alma,NE,Nebraska,40.1036,-99.3657,68920
Alexandria Bay,NY,New York,44.3400,-75.9161,13607
Mendon,IL,Illinois,40.0892,-91.2858,62351
Hillburn,NY,New York,41.1263,-74.1706,10931
Brown City,MI,Michigan,43.2115,-82.9880,48416
Stella,PR,Puerto Rico,18.3240,-67.2464,677
Edinburg,IL,Illinois,39.6580,-89.3905,62531
Gore,OK,Oklahoma,35.5418,-95.1129,74435
Whitehall,MT,Montana,45.8709,-112.0976,59759
St. Paul,VA,Virginia,36.9068,-82.3163,24283
Center Hill,FL,Florida,28.6334,-81.9986,33514 33597
Baudette,MN,Minnesota,48.7119,-94.5924,56623
Newell,WV,West Virginia,40.6175,-80.5997,26050
Smithfield,PA,Pennsylvania,39.8021,-79.8089,15478
Grapeview,WA,Washington,47.3316,-122.8413,98524 98546
Kraemer,LA,Louisiana,29.8606,-90.6337,70301 70371
Hydro,OK,Oklahoma,35.5483,-98.5795,73048
Brookdale,CA,California,37.1057,-122.1106,95007 95005
Mexico,IN,Indiana,40.8143,-86.1113,46970 46958
Hebron,MD,Maryland,38.4242,-75.6871,21830
Hector,MN,Minnesota,44.7412,-94.7120,55342
Lumber City,GA,Georgia,31.9330,-82.6828,31549
Fruitland,IA,Iowa,41.3475,-91.1288,52749
Washburn,IL,Illinois,40.9203,-89.2916,61570
Stevensville,MI,Michigan,42.0139,-86.5243,49127
Astoria,IL,Illinois,40.2279,-90.3565,61501
Swisher,IA,Iowa,41.8442,-91.6938,52338
Delta Junction,AK,Alaska,64.0603,-145.7058,99737
Beggs,OK,Oklahoma,35.7768,-96.0282,74421 74047
Marion,PA,Pennsylvania,39.8606,-77.7015,17235 17202
Silver Springs Shores East,FL,Florida,29.0496,-81.8875,32179
Bethany,WV,West Virginia,40.2053,-80.5629,26032 26070
Neola,IA,Iowa,41.4498,-95.6173,51559
Leetsdale,PA,Pennsylvania,40.5656,-80.2143,15056
Elbow Lake,MN,Minnesota,45.9902,-95.9791,56531
McAdenville,NC,North Carolina,35.2652,-81.0805,28101 28098
Van Buren,MO,Missouri,37.0082,-91.0113,63965
Sparkill,NY,New York,41.0289,-73.9333,10983 10976
Rougemont,NC,North Carolina,36.2210,-78.9207,27572
Necedah,WI,Wisconsin,44.0233,-90.0717,54646
Batesville,TX,Texas,28.9552,-99.6237,78829
Alvord,TX,Texas,33.3569,-97.6960,76225
Woodville,MS,Mississippi,31.1029,-91.2992,39669
Southwest Sandhill,TX,Texas,31.5570,-102.9066,79756
Roscommon,MI,Michigan,44.4915,-84.5914,48653
Tesuque,NM,New Mexico,35.7487,-105.9209,87506 87501
Chevy Chase View,MD,Maryland,39.0192,-77.0810,20895
Dauphin,PA,Pennsylvania,40.3683,-76.9296,17018
Hanover,OH,Ohio,40.0819,-82.2761,43055
Geraldine,AL,Alabama,34.3579,-86.0037,35974
Vaiden,MS,Mississippi,33.3332,-89.7533,39176
Paint,PA,Pennsylvania,40.2420,-78.8501,15963
Castlewood,VA,Virginia,36.8782,-82.2879,24224
Bally,PA,Pennsylvania,40.4004,-75.5875,19503
Springdale,NC,North Carolina,35.2902,-81.1449,28054
Mancos,CO,Colorado,37.3466,-108.2939,81328
Norman Park,GA,Georgia,31.2692,-83.6843,31771
Clay,CA,California,38.3140,-121.1596,95638
New Cumberland,WV,West Virginia,40.5072,-80.6115,26047
Pomeroy,PA,Pennsylvania,39.9642,-75.8823,19320 19365 19367
Republic,WA,Washington,48.6483,-118.7333,99166
Lynn,IN,Indiana,40.0488,-84.9424,47355
Colchester,IL,Illinois,40.4256,-90.7922,62326
Rice,TX,Texas,32.2389,-96.4978,75155
Iyanbito,NM,New Mexico,35.5160,-108.4878,87316
Rutherford College,NC,North Carolina,35.7514,-81.5270,28612 28671
Sulphur Springs,AR,Arkansas,34.1709,-92.1298,71603
Thorntown,IN,Indiana,40.1294,-86.6099,46071
Woodway,WA,Washington,47.7904,-122.3851,98020
Lemmon,SD,South Dakota,45.9383,-102.1598,57638
Concord,VA,Virginia,37.3426,-78.9862,24538
Elgin,MN,Minnesota,44.1258,-92.2478,55932
Summitville,IN,Indiana,40.3359,-85.6436,46070
Utica,NE,Nebraska,40.8953,-97.3455,68456
Friend,NE,Nebraska,40.6505,-97.2838,68359
Goodwater,AL,Alabama,33.0608,-86.0516,35072
Windsor,IL,Illinois,39.4389,-88.5953,61957
Whitney Point,NY,New York,42.3303,-75.9682,13862
Leavittsburg,OH,Ohio,41.2469,-80.8769,44430
Mahinahina,HI,Hawaii,20.9540,-156.6564,96761
Westwood,CA,California,40.3049,-121.0036,96137
Mount Tabor,NJ,New Jersey,40.8717,-74.4759,07878 07950
Bryn Athyn,PA,Pennsylvania,40.1411,-75.0674,19009 19006
Cottage City,MD,Maryland,38.9384,-76.9492,20722 20781
Fowler,CO,Colorado,38.1304,-104.0264,81039
El Paraiso,PR,Puerto Rico,18.0648,-66.6021,731
Cornish,ME,Maine,43.8005,-70.7994,4020
Mountain View,WY,Wyoming,41.2724,-110.3342,82939
Laurel Park,VA,Virginia,36.6871,-79.7872,24112
Fanning Springs,FL,Florida,29.5873,-82.9245,32693
Skyline,AL,Alabama,34.7986,-86.1228,35768 35776
London,AR,Arkansas,35.3280,-93.2416,72847 72802
Andrews,IN,Indiana,40.8604,-85.6023,46702
North Randall,OH,Ohio,41.4327,-81.5291,44128
Gales Ferry,CT,Connecticut,41.4215,-72.0854,6335
El Duende,NM,New Mexico,36.0738,-106.1269,87537
Saybrook-on-the-Lake,OH,Ohio,41.8669,-80.8791,44004
White Sulphur Springs,MT,Montana,46.5453,-110.9039,59645
Maria Stein,OH,Ohio,40.4076,-84.4792,45860
Penryn,CA,California,38.8482,-121.1698,95663 95650
Palmona Park,FL,Florida,26.6892,-81.8945,33903
Gallant,AL,Alabama,34.0013,-86.2304,35972
Shafer,MN,Minnesota,45.3901,-92.7531,55074
Morse,LA,Louisiana,30.1221,-92.4985,70559
Pioche,NV,Nevada,37.9519,-114.4434,89043
Cattaraugus,NY,New York,42.3300,-78.8671,14719
Parker,SD,South Dakota,43.3978,-97.1334,57053
Mahnomen,MN,Minnesota,47.3147,-95.9673,56557
Sand Ridge,NY,New York,43.2553,-76.2294,13132
Hawley,PA,Pennsylvania,41.4765,-75.1779,18428
Farmersville,PA,Pennsylvania,40.1291,-76.1551,17522
Marion,WI,Wisconsin,44.6743,-88.8903,54950
Point Lookout,NY,New York,40.5906,-73.5796,11569
Tilden,NE,Nebraska,42.0435,-97.8318,68781
Elwood,KS,Kansas,39.7519,-94.8890,66024 66090
Clymer,PA,Pennsylvania,40.6684,-79.0134,15728
Heritage Creek,KY,Kentucky,38.0951,-85.6125,40229 40228
Castalia,OH,Ohio,41.4011,-82.8080,44824
Hilbert,WI,Wisconsin,44.1415,-88.1611,54129
Britton,SD,South Dakota,45.7924,-97.7529,57430
Spring City,UT,Utah,39.4799,-111.4918,84662
Boley,OK,Oklahoma,35.4904,-96.4795,74829
Boston,GA,Georgia,30.7920,-83.7899,31626
Buchanan,VA,Virginia,37.5212,-79.6893,24066
Sardis,GA,Georgia,32.9756,-81.7621,30456
Ames Lake,WA,Washington,47.6346,-121.9664,98014 98053
King Cove,AK,Alaska,55.0858,-162.2978,99612
Johnsonville,SC,South Carolina,33.8150,-79.4443,29555
Eclectic,AL,Alabama,32.6387,-86.0387,36024
Mill Neck,NY,New York,40.8839,-73.5582,11765
Rosebud,TX,Texas,31.0756,-96.9749,76570
Forest Home,NY,New York,42.4529,-76.4693,14850
Beale AFB,CA,California,39.1095,-121.3543,95903
Poquott,NY,New York,40.9529,-73.0904,11733
Morocco,IN,Indiana,40.9446,-87.4502,47963
Sweetser,IN,Indiana,40.5687,-85.7670,46987 46952
Camanche North Shore,CA,California,38.2442,-120.9538,95640
Northfield,KY,Kentucky,38.2857,-85.6363,40222
Highland,KS,Kansas,39.8603,-95.2649,66035
Princeton,WI,Wisconsin,43.8526,-89.1305,54968
Lake St. Croix Beach,MN,Minnesota,44.9245,-92.7657,55043
Altamont,KS,Kansas,37.1875,-95.2898,67330
Afton,IA,Iowa,41.0276,-94.1953,50830
Crosby,ND,North Dakota,48.9162,-103.2966,58730
Yoncalla,OR,Oregon,43.6003,-123.2875,97499
Georgetown,CO,Colorado,39.7179,-105.6942,80444
Frankfort,MI,Michigan,44.6361,-86.2332,49635
Dane,WI,Wisconsin,43.2497,-89.4993,53529
Harkers Island,NC,North Carolina,34.7002,-76.5612,28531
Barbee,IN,Indiana,41.2909,-85.7122,46582 46538
Lake Waynoka,OH,Ohio,38.9401,-83.7786,45171
Diaz,AR,Arkansas,35.6478,-91.2620,72112 72043
Belwood,NC,North Carolina,35.4794,-81.5227,28090
Athens,MI,Michigan,42.0866,-85.2356,49011
Douglas City,CA,California,40.6529,-122.9283,96024
Jamaica Beach,TX,Texas,29.1904,-94.9800,77554
Griggstown,NJ,New Jersey,40.4400,-74.5989,8540
New Waverly,TX,Texas,30.5374,-95.4822,77358
Franklin Grove,IL,Illinois,41.8408,-89.3005,61031
Bowling Green,MD,Maryland,39.6272,-78.8050,21502
North Lima,OH,Ohio,40.9497,-80.6611,44452
Lowellville,OH,Ohio,41.0390,-80.5463,44436
Sundance,WY,Wyoming,44.4048,-104.3626,82729
Albany,WI,Wisconsin,42.7069,-89.4367,53502
English,IN,Indiana,38.3408,-86.4592,47118
Frederic,WI,Wisconsin,45.6548,-92.4646,54837
New London,MO,Missouri,39.5844,-91.3987,63459
Alto,TX,Texas,31.6509,-95.0708,75925
Faxon,PA,Pennsylvania,41.2556,-76.9771,17701
Calumet,PA,Pennsylvania,40.2189,-79.4891,15666 15689 15601 15621
Granger,TX,Texas,30.7180,-97.4411,76530
Blue Mountain,MS,Mississippi,34.6739,-89.0262,38610
Ivyland,PA,Pennsylvania,40.2083,-75.0733,18974
Russell Gardens,NY,New York,40.7809,-73.7254,11021
Marvell,AR,Arkansas,34.5563,-90.9153,72366
Pigeon,MI,Michigan,43.8295,-83.2702,48755
Hilshire Village,TX,Texas,29.7908,-95.4885,77055
Dayton,IN,Indiana,40.3752,-86.7739,47941 47905
Moodys,OK,Oklahoma,36.0325,-94.9559,74464 74444
Trafalgar,IN,Indiana,39.4124,-86.1499,46181
Rancho Alegre,TX,Texas,27.7392,-98.1027,78332
Mounds,OK,Oklahoma,35.8792,-96.0678,74047 74066
Bennet,NE,Nebraska,40.6818,-96.5039,68317
Dale,PA,Pennsylvania,40.3122,-78.9050,15902
Stiles,PA,Pennsylvania,40.6666,-75.5072,18052
Millington,MI,Michigan,43.2784,-83.5273,48746
Friendsville,TN,Tennessee,35.7563,-84.1319,37737
West Middlesex,PA,Pennsylvania,41.1742,-80.4557,16159
Browns Point,WA,Washington,47.3036,-122.4369,98422
Lakeport,TX,Texas,32.4050,-94.7102,75603
Bay Head,NJ,New Jersey,40.0701,-74.0482,8742
Von Ormy,TX,Texas,29.2803,-98.6556,78073
Yoe,PA,Pennsylvania,39.9096,-76.6365,17313
Pickens,MS,Mississippi,32.8913,-89.9696,39146
Hettinger,ND,North Dakota,46.0034,-102.6350,58639
Sodus Point,NY,New York,43.2640,-76.9954,14555
Faith,NC,North Carolina,35.5901,-80.4581,28041 28146
Papaikou,HI,Hawaii,19.7917,-155.0963,96781
Greensburg,LA,Louisiana,30.8300,-90.6698,70441
Chilton,TX,Texas,31.2848,-97.0607,76632
Hays,MT,Montana,48.0104,-108.6607,59527
Twisp,WA,Washington,48.3619,-120.1171,98856
New Market,AL,Alabama,34.8892,-86.4226,35761
Ridgeway,VA,Virginia,36.5781,-79.8583,24148
Cookson,OK,Oklahoma,35.7155,-94.9199,74427
Anton,TX,Texas,33.8113,-102.1622,79313
Hazelton,ID,Idaho,42.5953,-114.1366,83335
Clarkton,MO,Missouri,36.4521,-89.9680,63837
Hustisford,WI,Wisconsin,43.3441,-88.6031,53034
Mathews,VA,Virginia,37.4365,-76.3245,23109
Oil City,LA,Louisiana,32.7454,-93.9758,71061
Lovington,IL,Illinois,39.7151,-88.6337,61937
Dibble,OK,Oklahoma,35.0151,-97.6273,73010 73031
Ridgway,CO,Colorado,38.1573,-107.7545,81432
Cripple Creek,CO,Colorado,38.7467,-105.1851,80813
Rupert,WV,West Virginia,37.9649,-80.6870,25984
Neffs,OH,Ohio,40.0320,-80.8171,43940 43906
Lindsay,TX,Texas,33.6418,-97.2186,76240 76250
Clermont,GA,Georgia,34.4783,-83.7720,30527
Elliston,VA,Virginia,37.2164,-80.2245,24087
Elk Mound,WI,Wisconsin,44.8744,-91.6862,54739
Swede Heaven,WA,Washington,48.2829,-121.7136,98223
Luckey,OH,Ohio,41.4525,-83.4839,43443
Keuka Park,NY,New York,42.6130,-77.0922,14478 14527
Lakeside City,TX,Texas,33.8292,-98.5403,76308
West Brownsville,PA,Pennsylvania,40.0314,-79.8913,15417
Harleigh,PA,Pennsylvania,40.9862,-75.9703,18225 18234 18202
Nashwauk,MN,Minnesota,47.3805,-93.1666,55769 55775
Tye,TX,Texas,32.4522,-99.8665,79563 79603 79536
Waynesburg,OH,Ohio,40.6682,-81.2598,44688
Harbor Springs,MI,Michigan,45.4326,-84.9890,49740
Tenaha,TX,Texas,31.9440,-94.2457,75974
Riverside,IA,Iowa,41.4893,-91.5567,52327
Mount Gilead,NC,North Carolina,35.2163,-80.0050,27306
Marueno,PR,Puerto Rico,18.0585,-66.6569,731
Johnstonville,CA,California,40.3791,-120.5840,96130
La Pryor,TX,Texas,28.9487,-99.8483,78872
Apple Creek,OH,Ohio,40.7486,-81.8333,44606
Sperry,OK,Oklahoma,36.2976,-95.9963,74073
Gholson,TX,Texas,31.7123,-97.2360,76705
Greenville,GA,Georgia,33.0322,-84.7163,30222
East Bangor,PA,Pennsylvania,40.8811,-75.1861,18013
Coosada,AL,Alabama,32.4984,-86.3279,36020
Hamburg,IA,Iowa,40.6063,-95.6546,51640
Waukomis,OK,Oklahoma,36.2842,-97.9005,73773
Columbus,NC,North Carolina,35.2656,-82.1976,28722 28756
Seabrook,SC,South Carolina,32.5227,-80.7479,29940
Gainesboro,TN,Tennessee,36.3617,-85.6496,38562
Hopedale,OH,Ohio,40.3263,-80.8955,43976
Kellyville,OK,Oklahoma,35.9528,-96.2003,74039
Six Mile,SC,South Carolina,34.8082,-82.8154,29682
North Edwards,CA,California,35.0474,-117.8093,93523
Jeffersonville,OH,Ohio,39.6522,-83.5550,43128 43160
Wolcott,IN,Indiana,40.7589,-87.0420,47995
Geneva-on-the-Lake,OH,Ohio,41.8561,-80.9491,44041
Poipu,HI,Hawaii,21.8834,-159.4600,96756
Parcelas Viejas Borinquen,PR,Puerto Rico,18.1739,-66.0406,725
Gerber,CA,California,40.0614,-122.1482,96035
Vernon Valley,NJ,New Jersey,41.2396,-74.4833,07461 07418
Church Hill,MD,Maryland,39.1452,-75.9808,21623
South Lebanon,OR,Oregon,44.5055,-122.8959,97355
Tioga,TX,Texas,33.4728,-96.9186,76271
Lewisburg,KY,Kentucky,36.9872,-86.9502,42256
Oglethorpe,GA,Georgia,32.2934,-84.0625,31068
Friars Point,MS,Mississippi,34.3679,-90.6379,38631
Wallace,ID,Idaho,47.4736,-115.9227,83873
Rossville,KS,Kansas,39.1358,-95.9496,66533
Morristown,IN,Indiana,39.6738,-85.7052,46161
Jolivue,VA,Virginia,38.1148,-79.0668,24401
Deville,LA,Louisiana,31.3398,-92.1389,71328
Hotchkiss,CO,Colorado,38.7990,-107.7133,81419
Somis,CA,California,34.2652,-118.9984,93066
Cairo,NE,Nebraska,41.0046,-98.6007,68824
Broxton,GA,Georgia,31.6248,-82.8877,31519
Tyrone,OK,Oklahoma,36.9555,-101.0680,73951
Gilcrest,CO,Colorado,40.2841,-104.7820,80651 80623
Lawtey,FL,Florida,30.0484,-82.0725,32058
Gayle Mill,SC,South Carolina,34.7023,-81.2391,29706
Inglenook,CT,Connecticut,41.5229,-73.4736,6812
Churchill,MT,Montana,45.7500,-111.3102,59741
Alamo,NM,New Mexico,34.4184,-107.5125,87825
Neah Bay,WA,Washington,48.3612,-124.6115,98357
Burnside,KY,Kentucky,37.0042,-84.6489,42503 42519 42544 42518
Renovo,PA,Pennsylvania,41.3313,-77.7477,17764
Macon,IL,Illinois,39.7117,-88.9965,62544
Hebron,PA,Pennsylvania,40.3389,-76.3997,17042
Waldo,FL,Florida,29.7925,-82.1663,32694
Schoeneck,PA,Pennsylvania,40.2453,-76.1766,17578 17517
Quinhagak,AK,Alaska,59.7511,-161.8992,99655
St. Leon,IN,Indiana,39.2935,-84.9641,47060 47012
Avonmore,PA,Pennsylvania,40.5272,-79.4693,15618
University of California-Merced,CA,California,37.3666,-120.4192,95340
Clay,KY,Kentucky,37.4763,-87.8202,42404
Metcalfe,MS,Mississippi,33.4505,-91.0018,38760 38703
Solomon,KS,Kansas,38.9215,-97.3692,67480
Wayne,OH,Ohio,41.3010,-83.4717,43466
Sturgeon,MO,Missouri,39.2344,-92.2824,65284
Rimersburg,PA,Pennsylvania,41.0409,-79.5024,16248
Forest View,IL,Illinois,41.8072,-87.7798,60402 60638
Saylorsburg,PA,Pennsylvania,40.8998,-75.3179,18353
Ellport,PA,Pennsylvania,40.8619,-80.2625,16117
Haliimaile,HI,Hawaii,20.8671,-156.3381,96768
Langley,WA,Washington,48.0337,-122.4084,98260
Percy,IL,Illinois,38.0153,-89.6188,62272
Newhall,IA,Iowa,41.9933,-91.9672,52315
Hildale,UT,Utah,37.0170,-112.9787,84784 84737
Blue Rapids,KS,Kansas,39.6791,-96.6593,66411
Oreana,IL,Illinois,39.9379,-88.8684,62554
Enchanted Hills,IN,Indiana,41.4020,-85.6667,46732 46567
Wallenpaupack Lake Estates,PA,Pennsylvania,41.3957,-75.2731,18436
Shady Point,OK,Oklahoma,35.1276,-94.6686,74956
Geronimo,TX,Texas,29.6728,-97.9686,78155
Underwood,IN,Indiana,38.6037,-85.7744,47126 47177
Rhodhiss,NC,North Carolina,35.7684,-81.4312,28667 28601
Lambert,MS,Mississippi,34.2006,-90.2845,38643
Wye,MT,Montana,46.9523,-114.1331,59808
Chisholm,ME,Maine,44.4916,-70.1923,4239
